UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
8139.0,299.5,310.8,1356.0,54.9,72.0,0.0
8140.0,299.5,310.8,1571.0,38.2,74.0,0.0
8141.0,299.6,310.9,1658.0,28.0,76.0,0.0
8142.0,299.6,310.8,1393.0,49.9,78.0,0.0
8143.0,299.7,311.0,1448.0,49.8,80.0,0.0
8144.0,299.7,310.9,1477.0,40.4,83.0,0.0
8145.0,299.7,311.0,1506.0,42.7,85.0,0.0
8146.0,299.7,310.9,1685.0,32.1,88.0,0.0
8147.0,299.6,310.9,1533.0,31.8,91.0,0.0
8148.0,299.5,310.8,1447.0,41.0,93.0,0.0
8149.0,299.5,310.7,1488.0,39.5,95.0,0.0
8150.0,299.6,310.8,1427.0,50.4,98.0,0.0
8151.0,299.5,310.7,1424.0,41.3,101.0,0.0
8152.0,299.5,310.7,1472.0,40.9,104.0,0.0
8153.0,299.5,310.7,1438.0,45.7,106.0,0.0
8154.0,299.6,310.8,1507.0,42.4,108.0,0.0
8155.0,299.6,310.7,1393.0,52.1,110.0,0.0
8156.0,299.5,310.8,1283.0,52.4,112.0,0.0
8157.0,299.6,310.8,1644.0,30.9,114.0,0.0
8158.0,299.6,310.8,1498.0,46.9,116.0,0.0
8159.0,299.6,310.8,1400.0,40.8,118.0,0.0
8160.0,299.6,310.9,1679.0,31.2,120.0,0.0
8161.0,299.7,311.1,1618.0,30.3,125.0,0.0
8162.0,299.6,311.0,1714.0,30.2,128.0,0.0
8163.0,299.6,311.0,1574.0,35.0,133.0,0.0
8164.0,299.7,311.1,1574.0,36.4,135.0,0.0
8165.0,299.6,310.9,1472.0,40.9,137.0,0.0
8166.0,299.6,311.0,1552.0,33.2,139.0,0.0
8167.0,299.7,311.1,1603.0,31.4,141.0,0.0
8168.0,299.7,311.1,1353.0,47.1,143.0,0.0
8169.0,299.7,311.1,1690.0,30.6,148.0,0.0
8170.0,299.8,311.2,1745.0,26.3,150.0,0.0
8171.0,299.9,311.3,1522.0,45.7,153.0,0.0
8172.0,300.0,311.4,1641.0,34.5,155.0,0.0
8173.0,299.9,311.4,1596.0,28.9,160.0,0.0
8174.0,299.9,311.4,1497.0,37.0,162.0,0.0
8175.0,299.9,311.3,1371.0,52.3,167.0,0.0
8176.0,299.9,311.3,1445.0,41.2,169.0,0.0
8177.0,299.8,311.2,1564.0,40.0,172.0,0.0
8178.0,299.7,311.1,1439.0,44.9,174.0,0.0
8179.0,299.7,311.2,1352.0,52.1,176.0,0.0
8180.0,299.8,311.3,1560.0,35.4,178.0,0.0
8181.0,299.7,311.2,1616.0,42.3,180.0,0.0
8182.0,299.7,311.2,1835.0,23.7,183.0,0.0
8183.0,299.7,311.1,1649.0,32.7,185.0,0.0
8184.0,299.8,311.1,1452.0,47.3,188.0,0.0
8185.0,299.8,311.1,2144.0,17.7,190.0,0.0
8186.0,299.7,311.1,1554.0,41.0,192.0,0.0
8187.0,299.7,311.0,1827.0,25.4,194.0,0.0
8188.0,299.6,310.9,1448.0,46.3,196.0,0.0
8189.0,299.6,310.9,1530.0,38.8,198.0,0.0
8190.0,299.7,311.0,1983.0,21.0,201.0,0.0
8191.0,299.7,310.9,1620.0,37.2,203.0,0.0
8192.0,299.6,310.9,1630.0,29.8,206.0,0.0
8193.0,299.6,310.9,1229.0,65.2,209.0,1.0
8194.0,299.5,310.8,1873.0,22.3,211.0,0.0
8195.0,299.4,310.7,1426.0,45.7,213.0,0.0
8196.0,299.4,310.8,1376.0,53.9,215.0,1.0
8197.0,299.4,310.8,1622.0,33.6,217.0,0.0
8198.0,299.4,310.7,1492.0,45.7,219.0,0.0
8199.0,299.3,310.7,1374.0,48.9,222.0,0.0
8200.0,299.2,310.7,1737.0,27.0,225.0,1.0
8201.0,299.3,310.8,1426.0,42.4,0.0,0.0
8202.0,299.3,310.9,1826.0,25.1,2.0,0.0
8203.0,299.3,310.9,1669.0,32.4,5.0,0.0
8204.0,299.4,310.9,1473.0,40.1,7.0,0.0
8205.0,299.4,310.9,1751.0,27.8,10.0,0.0
8206.0,299.4,310.9,1446.0,47.3,12.0,0.0
8207.0,299.3,310.8,1483.0,43.5,15.0,0.0
8208.0,299.2,310.7,1535.0,42.6,17.0,0.0
8209.0,299.2,310.7,1477.0,44.0,19.0,0.0
8210.0,299.3,310.8,1391.0,46.9,21.0,0.0
8211.0,299.2,310.7,1636.0,29.4,23.0,0.0
8212.0,299.2,310.6,1675.0,33.3,28.0,0.0
8213.0,299.2,310.5,1329.0,48.9,30.0,0.0
8214.0,299.2,310.5,1548.0,33.5,35.0,0.0
8215.0,299.2,310.5,1391.0,45.8,38.0,0.0
8216.0,299.1,310.5,1437.0,43.1,40.0,0.0
8217.0,299.2,310.6,1370.0,61.9,42.0,0.0
8218.0,299.1,310.6,1577.0,37.1,44.0,0.0
8219.0,299.1,310.5,1485.0,37.8,46.0,0.0
8220.0,299.0,310.4,1504.0,34.3,48.0,0.0
8221.0,298.9,310.3,1551.0,35.2,50.0,0.0
8222.0,299.1,310.5,1428.0,43.0,53.0,0.0
8223.0,299.0,310.5,1755.0,27.9,56.0,0.0
8224.0,299.1,310.5,1329.0,54.9,58.0,0.0
8225.0,299.1,310.5,1496.0,35.2,60.0,0.0
8226.0,299.1,310.5,1532.0,36.6,62.0,0.0
8227.0,299.1,310.5,1389.0,61.4,64.0,0.0
8228.0,299.1,310.4,1524.0,51.4,66.0,0.0
8229.0,299.1,310.4,1422.0,49.3,69.0,0.0
8230.0,299.1,310.5,1739.0,27.4,72.0,0.0
8231.0,299.1,310.5,1736.0,26.9,74.0,0.0
8232.0,299.1,310.5,1419.0,48.8,76.0,0.0
8233.0,299.1,310.6,1326.0,49.7,78.0,0.0
8234.0,299.1,310.6,1449.0,43.2,80.0,0.0
8235.0,299.2,310.6,1534.0,39.7,83.0,0.0
8236.0,299.2,310.6,1443.0,50.9,85.0,0.0
8237.0,299.2,310.6,1498.0,41.1,88.0,0.0
8238.0,299.1,310.6,1796.0,26.0,90.0,0.0
8239.0,299.1,310.4,1519.0,45.3,92.0,0.0
8240.0,299.0,310.4,1339.0,49.6,94.0,0.0
8241.0,299.0,310.4,1483.0,41.5,96.0,0.0
8242.0,298.9,310.2,2099.0,20.0,98.0,0.0
8243.0,299.0,310.3,1689.0,29.7,101.0,0.0
8244.0,299.1,310.4,1369.0,54.5,104.0,0.0
8245.0,299.0,310.4,1512.0,38.8,109.0,0.0
8246.0,299.0,310.3,1303.0,68.6,111.0,1.0
8247.0,299.0,310.3,1552.0,39.9,114.0,0.0
8248.0,299.0,310.4,1713.0,28.0,116.0,0.0
8249.0,298.9,310.3,1456.0,44.1,118.0,0.0
8250.0,299.0,310.4,1524.0,39.8,120.0,0.0
8251.0,299.0,310.4,1394.0,45.2,122.0,0.0
8252.0,299.0,310.4,1981.0,21.2,125.0,0.0
8253.0,299.0,310.4,1565.0,36.1,127.0,0.0
8254.0,299.1,310.4,1657.0,31.0,129.0,0.0
8255.0,299.0,310.4,1625.0,37.1,131.0,0.0
8256.0,299.0,310.4,1606.0,31.1,134.0,0.0
8257.0,299.0,310.5,1336.0,56.8,136.0,0.0
8258.0,299.0,310.6,1587.0,34.2,141.0,0.0
8259.0,299.1,310.6,1602.0,39.7,144.0,0.0
8260.0,299.1,310.5,1471.0,38.4,146.0,0.0
8261.0,299.1,310.6,1332.0,48.0,148.0,0.0
8262.0,299.2,310.6,1434.0,48.4,153.0,0.0
8263.0,299.1,310.6,1921.0,23.9,158.0,0.0
8264.0,299.2,310.6,1704.0,30.6,160.0,0.0
8265.0,299.1,310.6,1397.0,49.5,165.0,0.0
8266.0,299.1,310.6,1791.0,28.0,168.0,0.0
8267.0,299.1,310.6,1818.0,24.1,173.0,0.0
8268.0,299.2,310.7,1540.0,36.3,175.0,0.0
8269.0,299.2,310.8,1502.0,39.8,177.0,0.0
8270.0,299.2,310.8,1761.0,30.4,180.0,0.0
8271.0,299.1,310.8,1517.0,38.4,185.0,0.0
8272.0,299.1,310.7,1309.0,51.1,188.0,0.0
8273.0,298.9,310.6,1363.0,52.6,190.0,0.0
8274.0,299.0,310.6,1787.0,22.2,192.0,0.0
8275.0,298.9,310.5,1640.0,29.2,195.0,0.0
8276.0,298.9,310.6,1720.0,25.3,197.0,0.0
8277.0,298.8,310.5,1384.0,52.8,200.0,0.0
8278.0,298.8,310.5,1294.0,55.8,202.0,0.0
8279.0,298.8,310.5,1464.0,46.4,207.0,0.0
8280.0,298.8,310.6,1803.0,25.4,209.0,0.0
8281.0,298.8,310.6,1602.0,39.1,211.0,0.0
8282.0,298.9,310.6,1519.0,38.8,213.0,0.0
8283.0,298.9,310.7,1638.0,33.6,218.0,0.0
8284.0,298.9,310.6,1615.0,33.0,221.0,0.0
8285.0,298.8,310.6,1651.0,33.3,0.0,0.0
8286.0,298.9,310.6,1387.0,52.7,2.0,0.0
8287.0,298.8,310.5,1678.0,32.8,4.0,0.0
8288.0,298.9,310.6,1585.0,38.1,7.0,0.0
8289.0,298.8,310.6,1640.0,33.8,9.0,0.0
8290.0,298.9,310.6,1406.0,43.8,12.0,0.0
8291.0,298.9,310.6,1679.0,35.8,14.0,0.0
8292.0,298.9,310.5,1717.0,26.9,17.0,0.0
8293.0,298.9,310.5,1429.0,39.9,19.0,0.0
8294.0,298.9,310.4,1533.0,44.4,24.0,0.0
8295.0,298.9,310.5,1525.0,38.5,27.0,0.0
8296.0,298.9,310.4,1739.0,26.3,30.0,0.0
8297.0,298.9,310.3,1436.0,39.0,32.0,0.0
8298.0,298.8,310.2,1595.0,33.1,34.0,0.0
8299.0,298.7,310.1,1435.0,45.6,37.0,0.0
8300.0,298.7,310.0,1637.0,31.8,42.0,0.0
8301.0,298.7,310.1,1558.0,37.6,44.0,0.0
8302.0,298.7,310.1,1644.0,34.1,46.0,0.0
8303.0,298.7,310.1,1641.0,31.1,49.0,0.0
8304.0,298.8,310.2,1504.0,41.0,51.0,0.0
8305.0,298.7,310.1,1506.0,50.7,53.0,0.0
8306.0,298.8,310.1,1380.0,44.0,56.0,0.0
8307.0,298.7,310.1,1549.0,42.5,61.0,0.0
8308.0,298.7,310.1,1402.0,69.7,64.0,1.0
8309.0,298.7,310.1,1401.0,45.3,67.0,0.0
8310.0,298.7,310.0,1459.0,40.2,69.0,0.0
8311.0,298.7,309.9,1465.0,39.7,72.0,0.0
8312.0,298.8,310.0,1295.0,52.7,74.0,0.0
8313.0,298.8,310.0,1529.0,38.5,77.0,0.0
8314.0,298.8,310.0,1484.0,44.9,80.0,0.0
8315.0,298.8,309.9,1739.0,30.6,83.0,0.0
8316.0,298.7,309.8,1422.0,40.7,85.0,0.0
8317.0,298.8,309.8,1463.0,40.0,90.0,0.0
8318.0,298.7,309.7,1667.0,30.4,92.0,0.0
8319.0,298.7,309.7,1565.0,39.3,94.0,0.0
8320.0,298.7,309.7,1393.0,45.7,99.0,0.0
8321.0,298.8,309.7,1453.0,47.7,101.0,0.0
8322.0,298.8,309.6,1442.0,50.0,104.0,0.0
8323.0,298.7,309.6,1364.0,44.9,106.0,0.0
8324.0,298.7,309.5,1453.0,40.4,108.0,0.0
8325.0,298.7,309.5,1394.0,46.0,113.0,0.0
8326.0,298.7,309.5,1500.0,38.8,116.0,0.0
8327.0,298.6,309.5,1523.0,34.2,119.0,0.0
8328.0,298.7,309.6,1254.0,57.1,124.0,0.0
8329.0,298.6,309.5,1325.0,52.2,127.0,0.0
8330.0,298.8,309.7,1424.0,49.6,129.0,0.0
8331.0,298.8,309.7,1505.0,39.0,131.0,0.0
8332.0,298.8,309.7,1392.0,48.7,133.0,0.0
8333.0,298.8,309.7,1529.0,44.0,136.0,0.0
8334.0,298.8,309.7,1477.0,48.5,138.0,0.0
8335.0,298.8,309.7,1459.0,47.3,141.0,0.0
8336.0,299.0,309.8,2240.0,15.9,144.0,0.0
8337.0,298.9,309.7,1449.0,48.8,147.0,0.0
8338.0,298.8,309.7,1589.0,35.3,149.0,0.0
8339.0,298.8,309.7,1740.0,28.5,152.0,0.0
8340.0,298.8,309.7,1499.0,40.3,154.0,0.0
8341.0,298.8,309.7,1480.0,38.1,157.0,0.0
8342.0,298.8,309.7,1751.0,29.6,160.0,0.0
8343.0,298.7,309.7,1510.0,40.6,162.0,0.0
8344.0,298.8,309.8,1437.0,48.2,164.0,0.0
8345.0,298.8,309.7,1609.0,40.4,169.0,0.0
8346.0,298.8,309.8,1490.0,35.9,171.0,0.0
8347.0,298.7,309.7,1601.0,35.7,176.0,0.0
8348.0,298.7,309.6,1665.0,31.1,178.0,0.0
8349.0,298.7,309.6,1452.0,42.7,180.0,0.0
8350.0,298.7,309.5,1487.0,33.6,183.0,0.0
8351.0,298.7,309.6,1382.0,48.1,186.0,0.0
8352.0,298.7,309.6,1686.0,26.2,189.0,0.0
8353.0,298.6,309.6,1491.0,36.9,192.0,0.0
8354.0,298.7,309.6,1442.0,55.6,194.0,0.0
8355.0,298.6,309.6,1390.0,50.3,196.0,0.0
8356.0,298.7,309.6,1502.0,46.7,198.0,0.0
8357.0,298.6,309.6,1344.0,59.4,200.0,0.0
8358.0,298.5,309.5,1385.0,46.3,203.0,1.0
8359.0,298.7,309.7,1547.0,37.4,0.0,0.0
8360.0,298.6,309.6,1525.0,42.4,2.0,0.0
8361.0,298.6,309.6,1540.0,35.8,5.0,0.0
8362.0,298.6,309.5,1450.0,44.3,7.0,0.0
8363.0,298.6,309.6,1353.0,62.5,9.0,0.0
8364.0,298.8,309.7,1582.0,45.0,11.0,0.0
8365.0,298.9,309.8,1396.0,49.0,13.0,0.0
8366.0,298.8,309.8,1551.0,36.6,15.0,0.0
8367.0,298.9,309.8,1836.0,22.8,18.0,0.0
8368.0,298.9,309.8,1390.0,49.9,21.0,0.0
8369.0,298.9,309.8,1534.0,42.1,23.0,0.0
8370.0,298.8,309.7,1953.0,20.6,25.0,0.0
8371.0,298.8,309.8,1634.0,33.6,27.0,0.0
8372.0,298.7,309.7,1881.0,21.7,29.0,0.0
8373.0,298.8,309.7,1448.0,44.8,31.0,0.0
8374.0,298.7,309.7,1362.0,50.5,34.0,0.0
8375.0,298.8,309.7,1225.0,63.4,37.0,0.0
8376.0,298.8,309.6,1384.0,48.2,39.0,0.0
8377.0,298.8,309.8,1334.0,49.3,42.0,0.0
8378.0,298.8,309.7,1336.0,50.3,44.0,0.0
8379.0,298.8,309.9,1331.0,61.6,46.0,0.0
8380.0,298.8,309.9,1629.0,31.9,49.0,0.0
8381.0,298.9,310.0,1776.0,25.7,51.0,0.0
8382.0,298.8,310.0,1530.0,38.3,53.0,0.0
8383.0,298.9,310.0,1719.0,27.3,58.0,0.0
8384.0,298.8,309.9,1495.0,35.2,60.0,0.0
8385.0,298.8,309.7,1450.0,43.1,63.0,0.0
8386.0,298.8,309.8,1563.0,38.8,65.0,0.0
8387.0,298.9,309.9,1501.0,37.1,70.0,0.0
8388.0,298.8,309.9,1351.0,47.2,73.0,0.0
8389.0,298.9,309.9,1365.0,46.5,75.0,0.0
8390.0,298.8,309.9,1525.0,39.7,77.0,0.0
8391.0,298.8,309.8,1288.0,61.9,79.0,0.0
8392.0,298.6,309.6,1423.0,42.7,82.0,0.0
8393.0,298.5,309.6,1502.0,39.4,84.0,0.0
8394.0,298.5,309.5,1428.0,43.5,87.0,0.0
8395.0,298.6,309.5,1566.0,38.1,89.0,0.0
8396.0,298.5,309.5,1483.0,44.8,92.0,0.0
8397.0,298.6,309.6,1593.0,33.3,95.0,0.0
8398.0,298.5,309.6,1724.0,26.4,100.0,0.0
8399.0,298.5,309.7,2617.0,12.1,102.0,1.0
8400.0,298.6,309.7,1294.0,59.4,104.0,0.0
8401.0,298.6,309.6,1533.0,40.7,106.0,0.0
8402.0,298.5,309.4,1671.0,31.8,108.0,0.0
8403.0,298.5,309.5,1370.0,52.4,113.0,0.0
8404.0,298.5,309.6,1462.0,45.1,115.0,0.0
8405.0,298.4,309.5,1545.0,36.6,117.0,0.0
8406.0,298.4,309.5,1484.0,41.7,119.0,0.0
8407.0,298.4,309.5,1344.0,45.3,122.0,0.0
8408.0,298.4,309.5,1357.0,50.1,125.0,0.0
8409.0,298.5,309.6,1572.0,33.0,127.0,0.0
8410.0,298.5,309.6,1861.0,26.9,130.0,0.0
8411.0,298.5,309.5,1548.0,44.5,132.0,0.0
8412.0,298.6,309.8,1496.0,37.7,134.0,0.0
8413.0,298.6,309.7,1314.0,49.7,136.0,0.0
8414.0,298.6,309.7,1422.0,49.7,139.0,0.0
8415.0,298.6,309.8,1842.0,20.1,142.0,0.0
8416.0,298.7,309.9,1434.0,53.0,144.0,0.0
8417.0,298.8,310.1,1585.0,31.3,147.0,0.0
8418.0,298.8,310.1,1704.0,30.7,150.0,0.0
8419.0,298.9,310.2,1971.0,23.2,155.0,0.0
8420.0,299.0,310.3,1431.0,39.9,157.0,0.0
8421.0,298.9,310.4,1546.0,37.7,159.0,0.0
8422.0,298.9,310.3,1496.0,36.3,161.0,0.0
8423.0,298.9,310.3,1243.0,63.0,163.0,0.0
8424.0,299.0,310.4,1452.0,46.2,168.0,0.0
8425.0,299.1,310.6,1380.0,44.7,170.0,0.0
8426.0,299.2,310.6,1567.0,38.4,172.0,0.0
8427.0,299.1,310.5,1628.0,35.9,174.0,0.0
8428.0,299.1,310.4,1505.0,46.1,176.0,0.0
8429.0,299.0,310.3,1827.0,28.0,178.0,0.0
8430.0,299.0,310.3,1577.0,40.0,181.0,0.0
8431.0,298.9,310.2,1304.0,57.2,183.0,0.0
8432.0,298.9,310.1,1324.0,54.6,185.0,0.0
8433.0,298.8,310.0,1537.0,39.9,190.0,0.0
8434.0,298.8,310.1,1501.0,48.7,192.0,0.0
8435.0,298.7,309.9,1654.0,29.1,195.0,0.0
8436.0,298.7,310.0,1519.0,38.1,198.0,0.0
8437.0,298.7,309.9,1371.0,51.3,201.0,0.0
8438.0,298.7,309.8,1181.0,65.9,203.0,1.0
8439.0,298.6,309.8,1469.0,42.8,205.0,0.0
8440.0,298.6,309.8,1637.0,34.6,207.0,0.0
8441.0,298.6,309.8,1370.0,56.0,0.0,0.0
8442.0,298.6,309.9,1630.0,30.6,2.0,0.0
8443.0,298.6,310.0,1517.0,39.0,4.0,0.0
8444.0,298.6,309.9,1668.0,32.3,6.0,0.0
8445.0,298.6,309.9,1818.0,24.9,9.0,0.0
8446.0,298.6,310.0,1541.0,36.9,12.0,0.0
8447.0,298.5,309.9,1482.0,42.1,15.0,0.0
8448.0,298.6,310.1,1439.0,49.9,17.0,0.0
8449.0,298.5,310.0,1492.0,41.2,19.0,0.0
8450.0,298.4,309.9,1725.0,27.8,21.0,0.0
8451.0,298.4,310.0,1559.0,44.2,23.0,0.0
8452.0,298.5,310.0,1435.0,42.5,25.0,0.0
8453.0,298.6,310.0,1512.0,37.5,27.0,0.0
8454.0,298.6,309.9,1564.0,37.1,30.0,0.0
8455.0,298.6,310.0,1522.0,40.3,32.0,0.0
8456.0,298.6,309.9,1356.0,59.5,34.0,0.0
8457.0,298.6,309.9,1556.0,38.6,36.0,0.0
8458.0,298.6,309.9,1393.0,45.5,38.0,0.0
8459.0,298.7,309.9,1753.0,26.8,40.0,0.0
8460.0,298.7,309.9,1651.0,29.5,42.0,0.0
8461.0,298.7,309.9,1372.0,54.7,44.0,0.0
8462.0,298.7,309.9,1446.0,43.3,46.0,0.0
8463.0,298.7,309.8,1501.0,44.7,48.0,0.0
8464.0,298.7,309.9,1411.0,45.1,51.0,0.0
8465.0,298.6,309.7,1672.0,27.5,54.0,0.0
8466.0,298.7,309.8,1475.0,40.5,59.0,0.0
8467.0,298.7,309.8,1469.0,38.4,62.0,0.0
8468.0,298.6,309.8,1704.0,28.3,64.0,0.0
8469.0,298.6,309.7,1463.0,39.1,66.0,0.0
8470.0,298.6,309.7,1280.0,64.1,71.0,0.0
8471.0,298.7,309.9,1464.0,38.0,74.0,0.0
8472.0,298.6,309.8,1332.0,46.4,76.0,0.0
8473.0,298.5,309.7,1634.0,37.8,78.0,0.0
8474.0,298.6,309.8,1430.0,43.1,80.0,0.0
8475.0,298.5,309.7,1523.0,44.6,83.0,0.0
8476.0,298.5,309.7,1557.0,37.7,86.0,0.0
8477.0,298.5,309.6,1585.0,32.2,89.0,0.0
8478.0,298.5,309.6,1579.0,33.5,91.0,0.0
8479.0,298.5,309.7,1354.0,60.8,96.0,0.0
8480.0,298.6,309.7,1627.0,33.4,99.0,0.0
8481.0,298.4,309.6,1477.0,35.6,101.0,0.0
8482.0,298.3,309.4,1595.0,29.0,103.0,0.0
8483.0,298.4,309.5,1520.0,38.1,106.0,0.0
8484.0,298.3,309.4,1618.0,31.5,108.0,0.0
8485.0,298.4,309.5,1397.0,50.3,110.0,0.0
8486.0,298.4,309.5,1450.0,47.9,112.0,0.0
8487.0,298.5,309.5,1501.0,40.2,114.0,0.0
8488.0,298.4,309.4,1392.0,50.1,117.0,0.0
8489.0,298.4,309.4,1385.0,43.2,119.0,0.0
8490.0,298.4,309.4,1461.0,46.3,121.0,0.0
8491.0,298.5,309.6,1364.0,58.7,123.0,0.0
8492.0,298.5,309.5,1579.0,38.6,126.0,0.0
8493.0,298.4,309.5,1514.0,38.8,128.0,0.0
8494.0,298.3,309.5,1560.0,36.9,131.0,0.0
8495.0,298.3,309.5,1542.0,36.7,134.0,0.0
8496.0,298.3,309.4,1668.0,27.1,136.0,0.0
8497.0,298.3,309.4,1816.0,22.6,138.0,0.0
8498.0,298.3,309.4,1509.0,34.2,141.0,0.0
8499.0,298.4,309.6,1479.0,37.8,144.0,0.0
8500.0,298.4,309.6,1655.0,30.2,146.0,0.0
8501.0,298.3,309.5,1711.0,30.3,148.0,0.0
8502.0,298.4,309.7,1581.0,34.6,150.0,0.0
8503.0,298.6,309.8,1279.0,55.9,152.0,0.0
8504.0,298.5,309.8,1468.0,40.9,157.0,0.0
8505.0,298.4,309.7,1419.0,41.3,159.0,0.0
8506.0,298.4,309.7,1530.0,38.6,161.0,0.0
8507.0,298.4,309.6,1710.0,27.3,163.0,1.0
8508.0,298.4,309.7,1518.0,39.8,165.0,0.0
8509.0,298.4,309.7,1679.0,33.3,167.0,0.0
8510.0,298.4,309.7,1870.0,22.5,170.0,0.0
8511.0,298.3,309.7,1484.0,44.3,173.0,0.0
8512.0,298.4,309.7,1457.0,44.2,175.0,0.0
8513.0,298.3,309.6,1546.0,36.2,177.0,0.0
8514.0,298.2,309.5,1478.0,36.5,182.0,0.0
8515.0,298.2,309.4,1447.0,47.1,185.0,0.0
8516.0,298.2,309.4,1443.0,45.4,187.0,0.0
8517.0,298.3,309.6,1527.0,30.9,189.0,0.0
8518.0,298.3,309.6,1469.0,54.8,191.0,0.0
8519.0,298.3,309.6,1681.0,27.1,194.0,0.0
8520.0,298.3,309.6,1420.0,44.1,197.0,0.0
8521.0,298.3,309.5,1543.0,49.9,199.0,0.0
8522.0,298.4,309.5,1376.0,50.4,202.0,0.0
8523.0,298.3,309.4,1631.0,29.8,0.0,0.0
8524.0,298.3,309.3,1529.0,41.7,5.0,0.0
8525.0,298.3,309.4,1468.0,46.2,10.0,0.0
8526.0,298.3,309.4,1378.0,52.3,12.0,0.0
8527.0,298.3,309.3,1401.0,51.9,14.0,0.0
8528.0,298.4,309.3,1531.0,37.4,16.0,0.0
8529.0,298.4,309.3,1512.0,35.8,18.0,0.0
8530.0,298.5,309.4,1522.0,47.4,20.0,0.0
8531.0,298.5,309.3,1615.0,31.8,23.0,0.0
8532.0,298.6,309.3,1449.0,46.5,26.0,0.0
8533.0,298.6,309.4,1315.0,55.5,28.0,0.0
8534.0,298.6,309.4,1465.0,41.1,30.0,0.0
8535.0,298.6,309.5,1404.0,43.3,33.0,0.0
8536.0,298.6,309.5,1547.0,44.8,36.0,0.0
8537.0,298.6,309.5,1426.0,45.4,38.0,0.0
8538.0,298.6,309.5,1730.0,30.2,41.0,0.0
8539.0,298.5,309.4,1548.0,37.7,43.0,0.0
8540.0,298.5,309.4,1517.0,40.2,45.0,0.0
8541.0,298.6,309.5,1687.0,29.3,47.0,0.0
8542.0,298.5,309.5,1738.0,25.2,49.0,0.0
8543.0,298.4,309.4,1512.0,35.3,51.0,0.0
8544.0,298.5,309.4,1365.0,48.7,56.0,0.0
8545.0,298.5,309.4,2011.0,21.0,59.0,0.0
8546.0,298.4,309.3,1806.0,27.6,64.0,0.0
8547.0,298.4,309.3,1716.0,28.4,66.0,0.0
8548.0,298.4,309.4,1666.0,24.3,68.0,0.0
8549.0,298.5,309.4,1578.0,36.3,71.0,0.0
8550.0,298.3,309.3,1558.0,37.2,73.0,0.0
8551.0,298.3,309.2,1456.0,45.5,75.0,0.0
8552.0,298.2,309.1,1457.0,49.0,77.0,0.0
8553.0,298.2,309.1,1467.0,44.5,80.0,0.0
8554.0,298.1,309.0,1661.0,38.2,82.0,0.0
8555.0,298.1,309.0,1592.0,33.9,85.0,0.0
8556.0,298.2,309.0,1596.0,37.2,87.0,0.0
8557.0,298.2,309.0,1489.0,40.6,89.0,0.0
8558.0,298.3,309.0,1471.0,48.3,91.0,0.0
8559.0,298.3,309.0,1505.0,41.3,93.0,0.0
8560.0,298.3,309.0,1519.0,40.0,96.0,0.0
8561.0,298.3,309.0,1408.0,45.4,98.0,0.0
8562.0,298.2,308.9,1332.0,44.4,100.0,0.0
8563.0,298.1,308.9,1351.0,52.4,102.0,0.0
8564.0,298.0,308.9,1500.0,36.7,104.0,0.0
8565.0,298.0,308.7,1614.0,30.7,106.0,0.0
8566.0,298.0,308.8,1489.0,36.5,109.0,0.0
8567.0,297.9,308.7,1751.0,26.6,111.0,0.0
8568.0,298.0,308.7,1511.0,45.8,114.0,0.0
8569.0,297.9,308.6,1691.0,29.6,116.0,0.0
8570.0,297.9,308.6,1757.0,27.5,118.0,0.0
8571.0,297.9,308.7,1545.0,35.9,120.0,0.0
8572.0,297.9,308.6,2262.0,15.7,125.0,0.0
8573.0,297.7,308.5,1559.0,35.2,127.0,0.0
8574.0,297.6,308.4,1626.0,32.4,130.0,0.0
8575.0,297.6,308.3,1424.0,53.9,132.0,0.0
8576.0,297.6,308.3,1648.0,29.1,134.0,0.0
8577.0,297.6,308.3,1523.0,39.5,137.0,0.0
8578.0,297.6,308.3,1502.0,43.2,139.0,0.0
8579.0,297.5,308.2,1489.0,40.7,141.0,0.0
8580.0,297.4,308.1,1620.0,31.2,143.0,0.0
8581.0,297.5,308.1,1631.0,30.6,146.0,0.0
8582.0,297.5,308.0,1429.0,45.8,148.0,0.0
8583.0,297.5,308.1,1334.0,72.0,151.0,1.0
8584.0,297.4,308.0,1423.0,38.0,154.0,0.0
8585.0,297.4,307.9,1390.0,47.7,156.0,0.0
8586.0,297.4,307.9,1338.0,48.5,158.0,0.0
8587.0,297.3,307.9,1461.0,37.5,161.0,0.0
8588.0,297.4,307.9,1627.0,34.3,166.0,0.0
8589.0,297.3,307.8,1385.0,44.4,169.0,0.0
8590.0,297.3,307.8,1538.0,48.0,171.0,0.0
8591.0,297.4,307.9,1557.0,35.5,174.0,0.0
8592.0,297.4,307.9,1606.0,33.4,176.0,0.0
8593.0,297.5,308.0,1430.0,44.5,178.0,0.0
8594.0,297.4,308.0,1601.0,34.6,181.0,0.0
8595.0,297.4,308.0,1356.0,51.9,184.0,0.0
8596.0,297.5,308.2,1624.0,30.9,186.0,0.0
8597.0,297.5,308.2,1327.0,56.5,189.0,0.0
8598.0,297.6,308.3,1410.0,47.0,191.0,0.0
8599.0,297.6,308.3,1478.0,42.3,193.0,0.0
8600.0,297.6,308.4,1460.0,40.3,195.0,0.0
8601.0,297.5,308.3,1435.0,40.3,197.0,0.0
8602.0,297.4,308.2,1359.0,46.9,199.0,0.0
